id,prefectures,areacodes,areasin2000,prefectures2020,areacodes2020,areas,population,popmale,popfemale
9,24_Mie-ken,24383,2000.0,24_Mie-ken,24201,2194_(Municipalities as of 2000) Misato-mura,3138.0,"1,481 ","1,657 "
9,24_Mie-ken,24384,2000.0,24_Mie-ken,24201,2195_(Municipalities as of 2000) Ano-cho,10176.0,"4,825 ","5,351 "
9,24_Mie-ken,24402,2000.0,24_Mie-ken,24201,2196_(Municipalities as of 2000) Karasu-cho,4306.0,"2,082 ","2,224 "
9,24_Mie-ken,24403,2000.0,24_Mie-ken,24201,2197_(Municipalities as of 2000) Ichishi-cho,14621.0,"6,971 ","7,650 "
9,24_Mie-ken,24404,2000.0,24_Mie-ken,24201,2198_(Municipalities as of 2000) Hakusan-cho,10232.0,"4,940 ","5,292 "
9,24_Mie-ken,24406,2000.0,24_Mie-ken,24201,2199_(Municipalities as of 2000) Misugi-mura,3640.0,"1,691 ","1,949 "
2,24_Mie-ken,24202,,24_Mie-ken,24202,2200_Yokkaichi-shi,305424.0,"152,669 ","152,755 "
9,24_Mie-ken,24202,2000.0,24_Mie-ken,24202,2201_(Municipalities as of 2000) Yokkaichi-shi,295259.0,"147,597 ","147,662 "
9,24_Mie-ken,24342,2000.0,24_Mie-ken,24202,2202_(Municipalities as of 2000) Kusu-cho,10165.0,"5,072 ","5,093 "
2,24_Mie-ken,24203,,24_Mie-ken,24203,2203_Ise-shi,122765.0,"58,161 ","64,604 "
9,24_Mie-ken,24203,2000.0,24_Mie-ken,24203,2204_(Municipalities as of 2000) Ise-shi,85157.0,"40,030 ","45,127 "
9,24_Mie-ken,24462,2000.0,24_Mie-ken,24203,2205_(Municipalities as of 2000) Futami-cho,8168.0,"3,863 ","4,305 "
9,24_Mie-ken,24463,2000.0,24_Mie-ken,24203,2206_(Municipalities as of 2000) Obata-cho,20713.0,"10,076 ","10,637 "
9,24_Mie-ken,24468,2000.0,24_Mie-ken,24203,2207_(Municipalities as of 2000) Misono-mura,8727.0,"4,192 ","4,535 "
2,24_Mie-ken,24204,,24_Mie-ken,24204,2208_Matsusaka-shi,159145.0,"76,360 ","82,785 "
9,24_Mie-ken,24204,2000.0,24_Mie-ken,24204,2209_(Municipalities as of 2000) Matsusaka-shi,117569.0,"56,454 ","61,115 "
9,24_Mie-ken,24405,2000.0,24_Mie-ken,24204,2210_(Municipalities as of 2000) Ureshino-cho,19127.0,"9,141 ","9,986 "
9,24_Mie-ken,24407,2000.0,24_Mie-ken,24204,2211_(Municipalities as of 2000) Mikumo-cho,15107.0,"7,273 ","7,834 "
9,24_Mie-ken,24421,2000.0,24_Mie-ken,24204,2212_(Municipalities as of 2000) Iinan-cho,4211.0,"2,018 ","2,193 "
9,24_Mie-ken,24422,2000.0,24_Mie-ken,24204,2213_(Municipalities as of 2000) Iitaka-cho,3131.0,"1,474 ","1,657 "
2,24_Mie-ken,24205,,24_Mie-ken,24205,2214_Kuwana-shi,138613.0,"68,084 ","70,529 "
9,24_Mie-ken,24205,2000.0,24_Mie-ken,24205,2215_(Municipalities as of 2000) Kuwana-shi,113432.0,"55,831 ","57,601 "
9,24_Mie-ken,24301,2000.0,24_Mie-ken,24205,2216_(Municipalities as of 2000) Tado-cho,10665.0,"5,183 ","5,482 "
9,24_Mie-ken,24302,2000.0,24_Mie-ken,24205,2217_(Municipalities as of 2000) Nagashima-cho,14516.0,"7,070 ","7,446 "
2,24_Mie-ken,24207,2000.0,24_Mie-ken,24207,2218_Suzuka-shi,195670.0,"97,350 ","98,320 "
2,24_Mie-ken,24208,2000.0,24_Mie-ken,24208,2219_Nabari-shi,76387.0,"36,853 ","39,534 "
2,24_Mie-ken,24209,2000.0,24_Mie-ken,24209,2220_Owase-shi,16252.0,"7,562 ","8,690 "
2,24_Mie-ken,24210,,24_Mie-ken,24210,2221_Kameyama-shi,49835.0,"25,161 ","24,674 "
9,24_Mie-ken,24210,2000.0,24_Mie-ken,24210,2222_(Municipalities as of 2000) Kameyama-shi,43469.0,"21,952 ","21,517 "
9,24_Mie-ken,24361,2000.0,24_Mie-ken,24210,2223_(Municipalities as of 2000) Seki-cho,6366.0,"3,209 ","3,157 "
2,24_Mie-ken,24211,2000.0,24_Mie-ken,24211,2224_Toba-shi,17525.0,"8,255 ","9,270 "
2,24_Mie-ken,24212,,24_Mie-ken,24212,2225_Kumano-shi,15965.0,"7,384 ","8,581 "
9,24_Mie-ken,24212,2000.0,24_Mie-ken,24212,2226_(Municipalities as of 2000) Kumano-shi,14945.0,"6,920 ","8,025 "
9,24_Mie-ken,24563,2000.0,24_Mie-ken,24212,2227_(Municipalities as of 2000) Kiwa-cho,1020.0,464 ,556 
2,24_Mie-ken,24214,,24_Mie-ken,24214,2228_Inabe-shi,44973.0,"23,106 ","21,867 "
9,24_Mie-ken,24321,2000.0,24_Mie-ken,24214,2229_(Municipalities as of 2000) Hokusei-cho,13326.0,"6,719 ","6,607 "
9,24_Mie-ken,24322,2000.0,24_Mie-ken,24214,2230_(Municipalities as of 2000) Inabe-cho,9513.0,"5,097 ","4,416 "
9,24_Mie-ken,24323,2000.0,24_Mie-ken,24214,2231_(Municipalities as of 2000) Daian-cho,16417.0,"8,524 ","7,893 "
9,24_Mie-ken,24325,2000.0,24_Mie-ken,24214,2232_(Municipalities as of 2000) Fujiwara-cho,5717.0,"2,766 ","2,951 "
2,24_Mie-ken,24215,,24_Mie-ken,24215,2233_Shima-shi,46057.0,"21,206 ","24,851 "
9,24_Mie-ken,24521,2000.0,24_Mie-ken,24215,2234_(Municipalities as of 2000) Hamajima-cho,3718.0,"1,726 ","1,992 "
9,24_Mie-ken,24522,2000.0,24_Mie-ken,24215,2235_(Municipalities as of 2000) Daio-cho,5562.0,"2,447 ","3,115 "
9,24_Mie-ken,24523,2000.0,24_Mie-ken,24215,2236_(Municipalities as of 2000) Shima-cho,9112.0,"4,160 ","4,952 "
9,24_Mie-ken,24524,2000.0,24_Mie-ken,24215,2237_(Municipalities as of 2000) Ago-cho,20812.0,"9,675 ","11,137 "
9,24_Mie-ken,24525,2000.0,24_Mie-ken,24215,2238_(Municipalities as of 2000) Isobe-cho,6853.0,"3,198 ","3,655 "
2,24_Mie-ken,24216,,24_Mie-ken,24216,2239_Iga-shi,88766.0,"43,446 ","45,320 "
9,24_Mie-ken,24206,2000.0,24_Mie-ken,24216,2240_(Municipalities as of 2000) Ueno-shi,57189.0,"28,296 ","28,893 "
9,24_Mie-ken,24481,2000.0,24_Mie-ken,24216,2241_(Municipalities as of 2000) Iga-cho,9436.0,"4,624 ","4,812 "
9,24_Mie-ken,24482,2000.0,24_Mie-ken,24216,2242_(Municipalities as of 2000) Shimagahara-mura,1994.0,928 ,"1,066 "
9,24_Mie-ken,24483,2000.0,24_Mie-ken,24216,2243_(Municipalities as of 2000) Ayama-cho,6399.0,"3,062 ","3,337 "
9,24_Mie-ken,24484,2000.0,24_Mie-ken,24216,2244_(Municipalities as of 2000) Oyamada-mura,4718.0,"2,240 ","2,478 "
9,24_Mie-ken,24501,2000.0,24_Mie-ken,24216,2245_(Municipalities as of 2000) Aoyama-cho,9030.0,"4,296 ","4,734 "
3,24_Mie-ken,24303,2000.0,24_Mie-ken,24303,2246_Kisosaki-cho,6023.0,"3,032 ","2,991 "
3,24_Mie-ken,24324,2000.0,24_Mie-ken,24324,2247_Toin-cho,25784.0,"12,614 ","13,170 "
3,24_Mie-ken,24341,2000.0,24_Mie-ken,24341,2248_Komono-cho,40559.0,"19,868 ","20,691 "
3,24_Mie-ken,24343,2000.0,24_Mie-ken,24343,2249_Asahi-cho,11021.0,"5,488 ","5,533 "
3,24_Mie-ken,24344,2000.0,24_Mie-ken,24344,2250_Kawagoe-cho,15123.0,"7,798 ","7,325 "
3,24_Mie-ken,24441,,24_Mie-ken,24441,2251_Taki-cho,14021.0,"6,753 ","7,268 "
9,24_Mie-ken,24441,2000.0,24_Mie-ken,24441,2252_(Municipalities as of 2000) Taki-cho,9669.0,"4,716 ","4,953 "
9,24_Mie-ken,24444,2000.0,24_Mie-ken,24441,2253_(Municipalities as of 2000) Seiwa-mura,4352.0,"2,037 ","2,315 "
3,24_Mie-ken,24442,2000.0,24_Mie-ken,24442,2254_Meiwa-cho,22445.0,"10,666 ","11,779 "
3,24_Mie-ken,24443,,24_Mie-ken,24443,2255_Odai-cho,8668.0,"4,103 ","4,565 "
9,24_Mie-ken,24443,2000.0,24_Mie-ken,24443,2256_(Municipalities as of 2000) Odai-cho,5939.0,"2,831 ","3,108 "
9,24_Mie-ken,24445,2000.0,24_Mie-ken,24443,2257_(Municipalities as of 2000) Miyagawa-mura,2729.0,"1,272 ","1,457 "
3,24_Mie-ken,24461,2000.0,24_Mie-ken,24461,2258_Tamaki-cho,15041.0,"7,184 ","7,857 "
3,24_Mie-ken,24470,2000.0,24_Mie-ken,24470,2259_Watarai-cho,7847.0,"3,798 ","4,049 "
3,24_Mie-ken,24471,,24_Mie-ken,24471,2260_Taiki-cho,7815.0,"3,652 ","4,163 "
9,24_Mie-ken,24466,2000.0,24_Mie-ken,24471,2261_(Municipalities as of 2000) Omiya-cho,3869.0,"1,811 ","2,058 "
9,24_Mie-ken,24467,2000.0,24_Mie-ken,24471,2262_(Municipalities as of 2000) Kisei-cho,2734.0,"1,279 ","1,455 "
9,24_Mie-ken,24469,2000.0,24_Mie-ken,24471,2263_(Municipalities as of 2000) Ouchiyama-mura,1212.0,562 ,650 
3,24_Mie-ken,24472,,24_Mie-ken,24472,2264_Minamiise-cho,10989.0,"5,095 ","5,894 "
9,24_Mie-ken,24464,2000.0,24_Mie-ken,24472,2265_(Municipalities as of 2000) Nansei-cho,6573.0,"3,016 ","3,557 "
9,24_Mie-ken,24465,2000.0,24_Mie-ken,24472,2266_(Municipalities as of 2000) Nanto-cho,4416.0,"2,079 ","2,337 "
3,24_Mie-ken,24543,,24_Mie-ken,24543,2267_Kihoku-cho,14604.0,"6,758 ","7,846 "
9,24_Mie-ken,24541,2000.0,24_Mie-ken,24543,2268_(Municipalities as of 2000) Kiinagashima-cho,7413.0,"3,478 ","3,935 "
9,24_Mie-ken,24542,2000.0,24_Mie-ken,24543,2269_(Municipalities as of 2000) Miyama-cho,7191.0,"3,280 ","3,911 "
3,24_Mie-ken,24561,2000.0,24_Mie-ken,24561,2270_Mihama-cho,8079.0,"3,765 ","4,314 "
3,24_Mie-ken,24562,,24_Mie-ken,24562,2271_Kiho-cho,10321.0,"4,767 ","5,554 "
9,24_Mie-ken,24562,2000.0,24_Mie-ken,24562,2272_(Municipalities as of 2000) Kiho-cho,6560.0,"3,033 ","3,527 "
9,24_Mie-ken,24564,2000.0,24_Mie-ken,24562,2273_(Municipalities as of 2000) Udono-mura,3761.0,"1,734 ","2,027 "
a,25_Shiga-ken,25000,2000.0,25_Shiga-ken,25000,2274_Shiga-ken,1413610.0,"697,429 ","716,181 "
2,25_Shiga-ken,25201,,25_Shiga-ken,25201,2275_Otsu-shi,345070.0,"166,673 ","178,397 "
9,25_Shiga-ken,25201,2000.0,25_Shiga-ken,25201,2276_(Municipalities as of 2000) Otsu-shi,324071.0,"156,582 ","167,489 "
9,25_Shiga-ken,25301,2000.0,25_Shiga-ken,25201,2277_(Municipalities as of 2000) Shiga-cho,20999.0,"10,091 ","10,908 "
2,25_Shiga-ken,25202,2000.0,25_Shiga-ken,25202,2278_Hikone-shi,113647.0,"56,492 ","57,155 "
2,25_Shiga-ken,25203,,25_Shiga-ken,25203,2279_Nagahama-shi,113636.0,"55,406 ","58,230 "
9,25_Shiga-ken,25203,2000.0,25_Shiga-ken,25203,2280_(Municipalities as of 2000) Nagahama-shi,60255.0,"29,692 ","30,563 "
9,25_Shiga-ken,25481,2000.0,25_Shiga-ken,25203,2281_(Municipalities as of 2000) Azai-cho,12237.0,"5,937 ","6,300 "
9,25_Shiga-ken,25482,2000.0,25_Shiga-ken,25203,2282_(Municipalities as of 2000) Torahime-cho,4628.0,"2,237 ","2,391 "
9,25_Shiga-ken,25483,2000.0,25_Shiga-ken,25203,2283_(Municipalities as of 2000) Kohoku-cho,8049.0,"3,884 ","4,165 "
9,25_Shiga-ken,25484,2000.0,25_Shiga-ken,25203,2284_(Municipalities as of 2000) Biwa-cho,6398.0,"3,035 ","3,363 "
9,25_Shiga-ken,25501,2000.0,25_Shiga-ken,25203,2285_(Municipalities as of 2000) Takatsuki-cho,9227.0,"4,529 ","4,698 "
9,25_Shiga-ken,25502,2000.0,25_Shiga-ken,25203,2286_(Municipalities as of 2000) Kinomoto-cho,6387.0,"3,058 ","3,329 "
9,25_Shiga-ken,25503,2000.0,25_Shiga-ken,25203,2287_(Municipalities as of 2000) Yogo-cho,2790.0,"1,307 ","1,483 "
9,25_Shiga-ken,25504,2000.0,25_Shiga-ken,25203,2288_(Municipalities as of 2000) Nishiazai-cho,3665.0,"1,727 ","1,938 "
2,25_Shiga-ken,25204,,25_Shiga-ken,25204,2289_Omihachiman-shi,81122.0,"39,676 ","41,446 "
9,25_Shiga-ken,25204,2000.0,25_Shiga-ken,25204,2290_(Municipalities as of 2000) Omihachiman-shi,68929.0,"33,694 ","35,235 "
9,25_Shiga-ken,25381,2000.0,25_Shiga-ken,25204,2291_(Municipalities as of 2000) Azuchi-cho,12193.0,"5,982 ","6,211 "
2,25_Shiga-ken,25206,2000.0,25_Shiga-ken,25206,2292_Kusatsu-shi,143913.0,"72,646 ","71,267 "
2,25_Shiga-ken,25207,2000.0,25_Shiga-ken,25207,2293_Moriyama-shi,83236.0,"40,872 ","42,364 "
2,25_Shiga-ken,25321,,25_Shiga-ken,25208,2294_Ritto-shi,68820.0,"34,110 ","34,710 "
9,25_Shiga-ken,25321,2000.0,25_Shiga-ken,25208,2295_(Municipalities as of 2000) Ritto-cho,68820.0,"34,110 ","34,710 "
2,25_Shiga-ken,25209,,25_Shiga-ken,25209,2296_Koka-shi,88358.0,"44,014 ","44,344 "
9,25_Shiga-ken,25363,2000.0,25_Shiga-ken,25209,2297_(Municipalities as of 2000) Minakuchi-cho,40765.0,"20,615 ","20,150 "
9,25_Shiga-ken,25364,2000.0,25_Shiga-ken,25209,2298_(Municipalities as of 2000) Tsuchiyama-cho,6920.0,"3,475 ","3,445 "
9,25_Shiga-ken,25365,2000.0,25_Shiga-ken,25209,2299_(Municipalities as of 2000) Koka-cho,9471.0,"4,559 ","4,912 "
9,25_Shiga-ken,25366,2000.0,25_Shiga-ken,25209,2300_(Municipalities as of 2000) Konan-cho,20293.0,"9,933 ","10,360 "
9,25_Shiga-ken,25367,2000.0,25_Shiga-ken,25209,2301_(Municipalities as of 2000) Shigaraki-cho,10909.0,"5,432 ","5,477 "
2,25_Shiga-ken,25210,,25_Shiga-ken,25210,2302_Yasu-shi,50513.0,"25,121 ","25,392 "
9,25_Shiga-ken,25342,2000.0,25_Shiga-ken,25210,2303_(Municipalities as of 2000) Chuzu-cho,11090.0,"5,441 ","5,649 "
9,25_Shiga-ken,25343,2000.0,25_Shiga-ken,25210,2304_(Municipalities as of 2000) Yasu-cho,39423.0,"19,680 ","19,743 "
2,25_Shiga-ken,25211,,25_Shiga-ken,25211,2305_Konan-shi,54460.0,"28,168 ","26,292 "
9,25_Shiga-ken,25361,2000.0,25_Shiga-ken,25211,2306_(Municipalities as of 2000) Ishibe-cho,11833.0,"5,940 ","5,893 "
9,25_Shiga-ken,25362,2000.0,25_Shiga-ken,25211,2307_(Municipalities as of 2000) Kosei-cho,42627.0,"22,228 ","20,399 "
2,25_Shiga-ken,25212,,25_Shiga-ken,25212,2308_Takashima-shi,46377.0,"22,762 ","23,615 "
9,25_Shiga-ken,25521,2000.0,25_Shiga-ken,25212,2309_(Municipalities as of 2000) Makino-cho,5230.0,"2,515 ","2,715 "
9,25_Shiga-ken,25522,2000.0,25_Shiga-ken,25212,2310_(Municipalities as of 2000) Imazu-cho,11379.0,"5,824 ","5,555 "
9,25_Shiga-ken,25523,2000.0,25_Shiga-ken,25212,2311_(Municipalities as of 2000) Kutsuki-mura,1545.0,743 ,802 
9,25_Shiga-ken,25524,2000.0,25_Shiga-ken,25212,2312_(Municipalities as of 2000) Adogawa-cho,12109.0,"5,869 ","6,240 "
9,25_Shiga-ken,25525,2000.0,25_Shiga-ken,25212,2313_(Municipalities as of 2000) Takashima-cho,5691.0,"2,713 ","2,978 "
9,25_Shiga-ken,25526,2000.0,25_Shiga-ken,25212,2314_(Municipalities as of 2000) Shinasahi-cho,10423.0,"5,098 ","5,325 "
2,25_Shiga-ken,25213,,25_Shiga-ken,25213,2315_Higashiomi-shi,112819.0,"56,296 ","56,523 "
9,25_Shiga-ken,25205,2000.0,25_Shiga-ken,25213,2316_(Municipalities as of 2000) Yokaichi-shi,45981.0,"23,449 ","22,532 "
9,25_Shiga-ken,25382,2000.0,25_Shiga-ken,25213,2317_(Municipalities as of 2000) Gamo-cho,14000.0,"6,895 ","7,105 "
9,25_Shiga-ken,25401,2000.0,25_Shiga-ken,25213,2318_(Municipalities as of 2000) Eigenji-cho,4913.0,"2,404 ","2,509 "
9,25_Shiga-ken,25402,2000.0,25_Shiga-ken,25213,2319_(Municipalities as of 2000) Gokasho-cho,12108.0,"5,967 ","6,141 "
9,25_Shiga-ken,25403,2000.0,25_Shiga-ken,25213,2320_(Municipalities as of 2000) Notogawa-cho,22978.0,"11,336 ","11,642 "
9,25_Shiga-ken,25421,2000.0,25_Shiga-ken,25213,2321_(Municipalities as of 2000) Aito-cho,4636.0,"2,233 ","2,403 "
9,25_Shiga-ken,25422,2000.0,25_Shiga-ken,25213,2322_(Municipalities as of 2000) Koto-cho,8203.0,"4,012 ","4,191 "
2,25_Shiga-ken,25214,,25_Shiga-ken,25214,2323_Maibara-shi,37225.0,"18,051 ","19,174 "
9,25_Shiga-ken,25461,2000.0,25_Shiga-ken,25214,2324_(Municipalities as of 2000) Santo-cho,11542.0,"5,512 ","6,030 "
9,25_Shiga-ken,25462,2000.0,25_Shiga-ken,25214,2325_(Municipalities as of 2000) Ibuki-cho,4877.0,"2,379 ","2,498 "
9,25_Shiga-ken,25463,2000.0,25_Shiga-ken,25214,2326_(Municipalities as of 2000) Maihara-cho,10888.0,"5,304 ","5,584 "
9,25_Shiga-ken,25464,2000.0,25_Shiga-ken,25214,2327_(Municipalities as of 2000) Omi-cho,9918.0,"4,856 ","5,062 "
3,25_Shiga-ken,25383,2000.0,25_Shiga-ken,25383,2328_Hino-cho,20964.0,"10,555 ","10,409 "
3,25_Shiga-ken,25384,2000.0,25_Shiga-ken,25384,2329_Ryuo-cho,11789.0,"6,192 ","5,597 "
3,25_Shiga-ken,25425,,25_Shiga-ken,25425,2330_Aisho-cho,20893.0,"10,373 ","10,520 "
9,25_Shiga-ken,25423,2000.0,25_Shiga-ken,25425,2331_(Municipalities as of 2000) Hatasho-cho,7663.0,"3,726 ","3,937 "
9,25_Shiga-ken,25424,2000.0,25_Shiga-ken,25425,2332_(Municipalities as of 2000) Echigawa-cho,13230.0,"6,647 ","6,583 "
3,25_Shiga-ken,25441,2000.0,25_Shiga-ken,25441,2333_Toyosato-cho,7132.0,"3,458 ","3,674 "
3,25_Shiga-ken,25442,2000.0,25_Shiga-ken,25442,2334_Koura-cho,6362.0,"3,060 ","3,302 "
3,25_Shiga-ken,25443,2000.0,25_Shiga-ken,25443,2335_Taga-cho,7274.0,"3,504 ","3,770 "
a,26_Kyoto-fu,26000,2000.0,26_Kyoto-fu,26000,2336_Kyoto-fu,2578087.0,"1,231,468 ","1,346,619 "
1,26_Kyoto-fu,26100,,26_Kyoto-fu,26100,2337_Kyoto-shi,1463723.0,"692,279 ","771,444 "
9,26_Kyoto-fu,26100,2000.0,26_Kyoto-fu,26100,2338_(Municipalities as of 2000) Kyoto-shi,1459227.0,"690,115 ","769,112 "
0,26_Kyoto-fu,26101,2000.0,26_Kyoto-fu,26101,2339_Kyoto-shi Kita-ku,117165.0,"55,738 ","61,427 "
0,26_Kyoto-fu,26102,2000.0,26_Kyoto-fu,26102,2340_Kyoto-shi Kamigyo-ku,83832.0,"38,518 ","45,314 "
0,26_Kyoto-fu,26103,2000.0,26_Kyoto-fu,26103,2341_Kyoto-shi Sakyo-ku,166039.0,"79,943 ","86,096 "
0,26_Kyoto-fu,26104,2000.0,26_Kyoto-fu,26104,2342_Kyoto-shi Nakagyo-ku,110488.0,"50,549 ","59,939 "
0,26_Kyoto-fu,26105,2000.0,26_Kyoto-fu,26105,2343_Kyoto-shi Higashiyama-ku,36602.0,"16,078 ","20,524 "
0,26_Kyoto-fu,26106,2000.0,26_Kyoto-fu,26106,2344_Kyoto-shi Shimogyo-ku,82784.0,"38,121 ","44,663 "
0,26_Kyoto-fu,26107,2000.0,26_Kyoto-fu,26107,2345_Kyoto-shi Minami-ku,101970.0,"50,617 ","51,353 "
0,26_Kyoto-fu,26108,,26_Kyoto-fu,26108,2346_Kyoto-shi Ukyo-ku,202047.0,"94,873 ","107,174 "
9,26_Kyoto-fu,26108,2000.0,26_Kyoto-fu,26108,2347_(Municipalities as of 2000) Kyoto-shi Ukyo-ku,197551.0,"92,709 ","104,842 "
9,26_Kyoto-fu,26381,2000.0,26_Kyoto-fu,26108,2348_(Municipalities as of 2000) Keihoku-cho,4496.0,"2,164 ","2,332 "
0,26_Kyoto-fu,26109,2000.0,26_Kyoto-fu,26109,2349_Kyoto-shi Fushimi-ku,277858.0,"133,097 ","144,761 "
0,26_Kyoto-fu,26110,2000.0,26_Kyoto-fu,26110,2350_Kyoto-shi Yamashina-ku,135101.0,"63,532 ","71,569 "
0,26_Kyoto-fu,26111,2000.0,26_Kyoto-fu,26111,2351_Kyoto-shi Nishikyo-ku,149837.0,"71,213 ","78,624 "
2,26_Kyoto-fu,26201,,26_Kyoto-fu,26201,2352_Fukuchiyama-shi,77306.0,"38,504 ","38,802 "
9,26_Kyoto-fu,26201,2000.0,26_Kyoto-fu,26201,2353_(Municipalities as of 2000) Fukuchiyama-shi,67256.0,"33,684 ","33,572 "
9,26_Kyoto-fu,26421,2000.0,26_Kyoto-fu,26201,2354_(Municipalities as of 2000) Miwa-cho,3048.0,"1,482 ","1,566 "
9,26_Kyoto-fu,26422,2000.0,26_Kyoto-fu,26201,2355_(Municipalities as of 2000) Yakuno-cho,3067.0,"1,480 ","1,587 "
9,26_Kyoto-fu,26441,2000.0,26_Kyoto-fu,26201,2356_(Municipalities as of 2000) Oe-cho,3935.0,"1,858 ","2,077 "
2,26_Kyoto-fu,26202,2000.0,26_Kyoto-fu,26202,2357_Maizuru-shi,80336.0,"40,244 ","40,092 "
2,26_Kyoto-fu,26203,2000.0,26_Kyoto-fu,26203,2358_Ayabe-shi,31846.0,"15,239 ","16,607 "
2,26_Kyoto-fu,26204,2000.0,26_Kyoto-fu,26204,2359_Uji-shi,179630.0,"86,301 ","93,329 "
2,26_Kyoto-fu,26205,2000.0,26_Kyoto-fu,26205,2360_Miyazu-shi,16758.0,"7,942 ","8,816 "
2,26_Kyoto-fu,26206,2000.0,26_Kyoto-fu,26206,2361_Kameoka-shi,86174.0,"41,654 ","44,520 "
2,26_Kyoto-fu,26207,2000.0,26_Kyoto-fu,26207,2362_Joyo-shi,74607.0,"35,864 ","38,743 "
2,26_Kyoto-fu,26208,2000.0,26_Kyoto-fu,26208,2363_Muko-shi,56859.0,"27,119 ","29,740 "
2,26_Kyoto-fu,26209,2000.0,26_Kyoto-fu,26209,2364_Nagaokakyo-shi,80608.0,"38,793 ","41,815 "
2,26_Kyoto-fu,26210,2000.0,26_Kyoto-fu,26210,2365_Yawata-shi,70433.0,"34,030 ","36,403 "
2,26_Kyoto-fu,26211,2000.0,26_Kyoto-fu,26211,2366_Kyotanabe-shi,73753.0,"36,111 ","37,642 "
2,26_Kyoto-fu,26212,,26_Kyoto-fu,26212,2367_Kyotango-shi,50860.0,"24,357 ","26,503 "
9,26_Kyoto-fu,26481,2000.0,26_Kyoto-fu,26212,2368_(Municipalities as of 2000) Mineyama-cho,11337.0,"5,471 ","5,866 "
9,26_Kyoto-fu,26482,2000.0,26_Kyoto-fu,26212,2369_(Municipalities as of 2000) Omiya-cho,9575.0,"4,605 ","4,970 "
9,26_Kyoto-fu,26501,2000.0,26_Kyoto-fu,26212,2370_(Municipalities as of 2000) Amino-cho,11778.0,"5,648 ","6,130 "
9,26_Kyoto-fu,26502,2000.0,26_Kyoto-fu,26212,2371_(Municipalities as of 2000) Tango-cho,4657.0,"2,259 ","2,398 "
9,26_Kyoto-fu,26503,2000.0,26_Kyoto-fu,26212,2372_(Municipalities as of 2000) Yasaka-cho,4671.0,"2,150 ","2,521 "
9,26_Kyoto-fu,26521,2000.0,26_Kyoto-fu,26212,2373_(Municipalities as of 2000) Kumihama-cho,8842.0,"4,224 ","4,618 "
2,26_Kyoto-fu,26213,,26_Kyoto-fu,26213,2374_Nantan-shi,31629.0,"15,392 ","16,237 "
9,26_Kyoto-fu,26382,2000.0,26_Kyoto-fu,26213,2375_(Municipalities as of 2000) Miyama-cho,3383.0,"1,621 ","1,762 "
9,26_Kyoto-fu,26401,2000.0,26_Kyoto-fu,26213,2376_(Municipalities as of 2000) Sonobe-cho,16575.0,"8,321 ","8,254 "
9,26_Kyoto-fu,26402,2000.0,26_Kyoto-fu,26213,2377_(Municipalities as of 2000) Yagi-cho,7067.0,"3,260 ","3,807 "
9,26_Kyoto-fu,26404,2000.0,26_Kyoto-fu,26213,2378_(Municipalities as of 2000) Hiyoshi-cho,4604.0,"2,190 ","2,414 "
2,26_Kyoto-fu,26214,,26_Kyoto-fu,26214,2379_Kizugawa-shi,77907.0,"37,295 ","40,612 "
9,26_Kyoto-fu,26361,2000.0,26_Kyoto-fu,26214,2380_(Municipalities as of 2000) Yamashiro-cho,7958.0,"3,787 ","4,171 "
9,26_Kyoto-fu,26362,2000.0,26_Kyoto-fu,26214,2381_(Municipalities as of 2000) Kizu-cho,57253.0,"27,493 ","29,760 "
9,26_Kyoto-fu,26363,2000.0,26_Kyoto-fu,26214,2382_(Municipalities as of 2000) Kamo-cho,12696.0,"6,015 ","6,681 "
3,26_Kyoto-fu,26303,2000.0,26_Kyoto-fu,26303,2383_Oyamazaki-cho,15953.0,"7,710 ","8,243 "
3,26_Kyoto-fu,26322,2000.0,26_Kyoto-fu,26322,2384_Kumiyama-cho,15250.0,"7,432 ","7,818 "
3,26_Kyoto-fu,26343,2000.0,26_Kyoto-fu,26343,2385_Ide-cho,7406.0,"3,594 ","3,812 "
3,26_Kyoto-fu,26344,2000.0,26_Kyoto-fu,26344,2386_Ujitawara-cho,8911.0,"4,501 ","4,410 "
3,26_Kyoto-fu,26364,2000.0,26_Kyoto-fu,26364,2387_Kasagi-cho,1144.0,541 ,603 
3,26_Kyoto-fu,26365,2000.0,26_Kyoto-fu,26365,2388_Wazuka-cho,3478.0,"1,617 ","1,861 "
3,26_Kyoto-fu,26366,2000.0,26_Kyoto-fu,26366,2389_Seika-cho,36198.0,"17,226 ","18,972 "
3,26_Kyoto-fu,26367,2000.0,26_Kyoto-fu,26367,2390_Minamiyamashiro-mura,2391.0,"1,125 ","1,266 "
3,26_Kyoto-fu,26407,,26_Kyoto-fu,26407,2391_Kyotamba-cho,12907.0,"6,113 ","6,794 "
9,26_Kyoto-fu,26403,2000.0,26_Kyoto-fu,26407,2392_(Municipalities as of 2000) Tamba-cho,6583.0,"3,110 ","3,473 "
9,26_Kyoto-fu,26405,2000.0,26_Kyoto-fu,26407,2393_(Municipalities as of 2000) Mizuho-cho,3714.0,"1,785 ","1,929 "
9,26_Kyoto-fu,26406,2000.0,26_Kyoto-fu,26407,2394_(Municipalities as of 2000) Wachi-cho,2610.0,"1,218 ","1,392 "
3,26_Kyoto-fu,26463,2000.0,26_Kyoto-fu,26463,2395_Ine-cho,1928.0,946 ,982 
